Mesh ID,Generic name,Common name,Synonyms
D000931,Levoleucovorin,Levoleucovorin,"Fusilev|Leucovorin, (S)-Isomer|6 S leucovorin|S leucovorin|Leucovorin, Monosodium Salt, (S)-Isomer|levo leucovorin|Leucovorin, Monopotassium Salt, (S)-Isomer|levo-leucovorin|6S leucovorin|Leucovorin, Calcium (1:1) Salt, (S)-Isomer|6-S-leucovorin|Levoleucovorin|6S-leucovorin|S-leucovorin|(6S)-leucovorin"
D048789,Equol,Equol,"6' Hydroxy Equol|Equol, 4'-O-Methyl|Equol|4'-O-Methyl Equol|6'-Hydroxy-Equol|3' Hydroxy Equol|3'-Hydroxy-Equol|(+-)-Isomer of Equol|4' methoxy 7 isoflavanol|4'-methoxy-7-isoflavanol|4' O Methyl Equol"
D065692,Lopinavir,Lopinavir,"Lopinavir|A 157378.0|A157378.0|ABT 378|A-157378.0|ABT378|N-(4-(((2,6-dimethylphenoxy)acetyl)amino)-3-hydroxy-5-phenyl-1-(phenylmethyl)pentyl)tetrahydro-alpha-(1-methylethyl)-2-oxo-1(2H)-pydrimidineacetamide|ABT-378"
D054328,Esomeprazole,Esomeprazole,"Esomeprazole Strontium|Esomeprazole|Esomeprazole Magnesium|Nexium|Esomeprazole Potassium|Strontium, Esomeprazole|Esomeprazole Strontium Anhydrous|Esomeprazole Sodium"
D064412,Levalbuterol,Levalbuterol,"Levalbuterol Hydrochloride|Hydrochloride, Levosalbutamol|Levosalbutamol Hydrochloride|Xopenex|Levalbuterol|Hydrochloride, Levalbuterol"
D020845,Enclomiphene,Enclomiphene,"(E)-2-(p-(2-Chloro-1,2-Diphenylvinyl)phenoxy)triethylamine|Citrate, Enclomiphene|trans-Clomiphene Citrate|Androxal|Enclomiphene Citrate|trans Clomiphene Citrate|Citrate, trans-Clomiphene|En-Clomiphene|trans-Clomiphene|trans Clomiphene|(E)-2-(p-(2-Chloro-1,2-Diphenylvinyl)phenoxy)triethylamine Citrate|Enclomiphene|Enclomiphen|Enclomifene"
D064697,Racemethionine,Racemethionine,"DL-Isomer Methionine|Methionine, DL-Isomer|Methionine, DL Isomer|Racemethionine"
D065609,Levofloxacin,Levofloxacin,"Ofloxacin, (S)-Isomer|Levofloxacin|Levofloxacin Anhydrous|Levaquin|Anhydrous, Levofloxacin|Quixin"
D014662,Racepinephrine,Racepinephrine,"Epinephrine, Racemic Mixture|Epinephrine, Racemic|Micronefrin|Racemic Adrenaline|Racepinephrine Hydrochloride|Racepinephrine|Adrenaline, Racemic|Racemic Epinephrine|Adrenaline Hydrochloride, Racemic Mixture|Racemic Mixture Adrenaline|Racemic Mixture Epinephrine|Vaponefrin|Epinephrine Hydrochloride, Racemic Mixture|Adrenaline, Racemic Mixture|Micronephrine"
D059005,Dexrazoxane,Dexrazoxane,"ADR-529|Razoxane, (S)-Isomer, Hydrochloride|NSC169780|NSC-169780|ADR 529|NSC 169780|Hydrochloride, Dexrazoxane|Zinecard|Cardioxane|Cardioxan|ICRF-187|ADR529|Razoxane, (S)-Isomer|ICRF 187|Dexrazoxane Hydrochloride|ICRF187|Dexrazoxane"
D054328,Lansoprazole,Lansoprazole,"Lanzor|Ogastro|Lansoprazole Sodium|Agopton|Sodium, Lansoprazole|Takepron|Opiren|2-(((3-Methyl-4-(2,2,2-trifluoroethoxy)-2-pyridyl)methyl)sulfinyl)benzimidazole|Prezal|Ulpax|Promeco|Lansol|Monolitum|Ogast|Lansoprazoles|AG-1749|Pro Ulco|Prevacid|Lansoprazol|Lansoprazole|AG1749|Zoton|AG 1749|Bamalite"
D054328,Dexlansoprazole,Dexlansoprazole,"Lansoprazole, R Isomer|Dexlansoprazole|TAK 390MR|T168390|TAK390|TAK 390|T-168390|TAK-390MR|Dexilant|Dexlansoprazole Sesquihydrate|Lansoprazole, R-Isomer|R-Isomer Lansoprazole|TAK390MR|T 168390|2-((R)-((3-Methyl-4-(2,2,2-trifluoroethoxy)-2-pyridinyl)methyl)sulfinyl)-1H-benzimidazole|R Lansoprazole|TAK-390|R-Lansoprazole"
D054328,Rabeprazole,Rabeprazole,"Aciphex|1H-Benzimidazole, 2-(((4-(3-methoxypropoxy)-3-methyl-2-pyridinyl)methyl)sulfinyl)-, Sodium Salt|2-((4-(3-methoxypropoxy)-3-methylpyridin-2-yl)methylsulfinyl)-1H-benzimidazole|Rabeprazole Sodium|E 3810|Pariet|E3810|Sodium, Rabeprazole|LY307640|Dexrabeprazole|Rabeprazole|LY 307640|LY-307640"
D000889,Lorajmine,Lorajmine,"Lorajmine Hydrochloride|Hydrochloride, Lorajmine|Lorajmine"
D065692,Voriconazole,Voriconazole,"Vfend|UK-109496|UK109,496|UK-109,496|UK 109,496|Voriconazole|UK109496|UK 109496"
D065127,Aripiprazole,Aripiprazole,"OPC 14597|OPC-14597|Aripiprazol|7-(4-(4-(2,3-dichlorophenyl)-1-piperazinyl)butyloxy)-3,4-dihydro-2(1H)-quinolinone|Abilify|Aripiprazole"
D065101,Lubiprostone,Lubiprostone,"0211, SPI|RU-0211|SPI0211|RU 0211|SPI-0211|Prostan-1-oic acid, 16,16-difluoro-11-hydroxy-9,15-dioxo-, (11alpha)-|Lubiprostone|RU0211|Amitiza|0211, RU|SPI 0211"
D000074322,Bevacizumab,Bevacizumab,Bevacizumab awwb|Bevacizumab-awwb|Mvasi|Bevacizumab|Avastin
D018926,Fluticasone,Fluticasone,"Fluticasone|Flonase|Flovent HFA|Flixonase|Flixotide|Flovent|Propionate, Fluticasone|HFA, Flovent|Cutivate|Fluticasone Propionate"
D000091203,Everolimus,Everolimus,"RAD, SDZ|40-O-(2-hydroxyethyl)-rapamycin|Everolimus|RAD001|Zortress|Certican|Afinitor|001, RAD|SDZ-RAD|RAD 001|SDZ RAD"
D019384,Pemetrexed,Pemetrexed,"MTA|231514, LY|N-(4-(2-(2-amino-3,4-dihydro-4-oxo-7H-pyrrolo(2,3-d)pyrimdin-5-yl)ethyl)benzoyl)glutamic acid|Alimta|Pemetrexed Disodium|231,514, LY|Disodium, Pemetrexed|LY-231514|LY231514|Pemetrexed|LY 231514|LY 231,514|LY-231,514"
D058891,Dutasteride,Dutasteride,"GG 745|GG-745|Dutasteride|GG745|Avodart|17beta-N-(2,5-bis(trifluoromethyl))phenyl-carbamoyl-4-aza-5alpha-androst-1-en-3-one|745, GG|GI198745"
D058665,Nebivolol,Nebivolol,"Silostar|R-67555|Nebivolol|R 67555|Bystolic|Alpha,Alpha'-(Iminobis(Methylene))bis(6-Fluoro-3,4-dihydro)-2H-1-benzopyran-2-methanol|Nebivolol Hydrochloride|Hydrochloride, Nebivolol|Lobivon|Nebilet|67555, R|R67555"
D052246,Celecoxib,Celecoxib,Celebrex|SC58635|Celecoxib|SC-58635|SC 58635|4-(5-(4-methylphenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide
D000077444,Varenicline,Varenicline,"Varenicline|Varenicline Tartrate|Champix|Chantix|6,7,8,9-Tetrahydro-6,10-methano-6H-pyrazino(2,3-h)benzazepine"
D064804,Tadalafil,Tadalafil,"IC351|Tadalafil|Pyrazino(1',2':1,6)pyrido(3,4-b)indole-1,4-dione, 6-(1,3- benzodioxol-5-yl)-2,3,6,7,12,12a-hexahydro-2-methyl-, (6R,12aR)-|IC-351|IC 351|Cialis"
D019380,Emtricitabine,Emtricitabine,"Beta L 2',3' dideoxy 5 fluoro 3' thiacytidine|Emtriva|Beta-L-2',3'-dideoxy-5-fluoro-3'-thiacytidine|Emtricitabine|Coviracil"
D019380,Tenofovir,Tenofovir,"9-(2-Phosphonylmethoxypropyl)adenine, (R)-isomer - T357098|Viread|9-PMPA (tenofovir)|Tenofovir Disoproxil Fumarate|Tenofovir Disoproxil|(R)-9-(2-phosphonylmethoxypropyl)adenine|9-(2-Phosphonylmethoxypropyl)adenine, (S)-isomer|Disoproxil, Tenofovir|9-(2-Phosphonomethoxypropyl)adenine|9-(2-Phosphonylmethoxypropyl)adenine, (+-)-isomer|Disoproxil Fumarate, Tenofovir|Fumarate, Tenofovir Disoproxil|Tenofovir|9-(2-Phosphonylmethoxypropyl)adenine"
D047228,Valsartan,Valsartan,"Provas|Valsartan|Vals|N-valeryl-N-((2'-(1H-tetrazol-5-yl)biphenyl-4-yl)methyl)valine|CGP 48933|Diovan|Miten|Nisis|48933, CGP|Tareg|Kalpress"
D018501,Etanercept,Etanercept,"TNFR-Fc Fusion Protein|TNF Receptor Type II IgG Fusion Protein|TNF Receptor Type II-IgG Fusion Protein|Etanercept|Fusion Protein, TNFR-Fc|Recombinant Human Dimeric TNF Receptor Type II-IgG Fusion Protein|Recombinant Human Dimeric TNF Receptor Type II IgG Fusion Protein|TNT Receptor Fusion Protein|Erelzi|TNR001|Etanercept-szzs|TNTR-Fc|TNR 001|Enbrel|TNR-001|TNFR Fc Fusion Protein"
D003879,Adapalene,Adapalene,"271, CD|CD271|Adaferin|Differine|CD 271|6-(3-(1-adamantyl)-4-methoxyphenyl)-2-naphthoic acid|CD-271|Differin|Adapalene"
D000074322,Cetuximab,Cetuximab,IMC-C225|Cetuximab|MAb C225|Erbitux|C225|IMC C225
D018696,Rivastigmine,Rivastigmine,"Rivastigmine|ENA-713|Exelon|Tartrate, Rivastigmine Hydrogen|Hydrogen Tartrate, Rivastigmine|ENA 713|(S)-N-Ethyl-3-((1-dimethyl-amino)ethyl)-N-methylphenylcarbamate|713, ENA|SDZ ENA 713|713, SDZ ENA|Rivastigmine Hydrogen Tartrate|ENA 713, SDZ|ENA713|RivastigmineTartrate"
D000074322,Trastuzumab,Trastuzumab,"Herceptin|Trastuzumab qyyp|Trastuzumab-qyyp|Trastuzumab beta|Trazimera|Trastuzumab|beta, Trastuzumab"
D000079424,Adalimumab,Adalimumab,"Adalimumab|Cyltezo|Adalimumab-adbm|Antibody, D2E7|Amjevita|D2E7 Antibody|Humira|Adalimumab-atto"
D000077203,Canagliflozin,Canagliflozin,"Canagliflozin|Canagliflozin, Anhydrous|1-(Glucopyranosyl)-4-methyl-3-(5-(4-fluorophenyl)-2-thienylmethyl)benzene - T777973|Invokana|Canagliflozin Hemihydrate"
D019161,Atorvastatin,Atorvastatin,"Atorvastatin|CI-981|Lipitor|(3R,5R)-7-(2-(4-Fluorophenyl)-5-isopropyl-3-phenyl-4-(phenylcarbamoyl)-1H-pyrrol-1-yl)-3,5-dihydroxyheptanoic acid|Atorvastatin Calcium|CI 981|Atorvastatin Calcium Hydrate|Atorvastatin Calcium Anhydrous|Atorvastatin Calcium Trihydrate|CI981|Liptonorm|Atorvastatin, Calcium Salt"
D000074322,Rituximab,Rituximab,"Rituxan|IDEC-C2B8 Antibody|IDEC C2B8 Antibody|Rituximab|IDEC C2B8|Mabthera|GP2013|Rituximab CD20 Antibody|IDEC-C2B8|CD20 Antibody, Rituximab"
D000079424,Infliximab,Infliximab,"Monoclonal Antibody cA2|Antibody cA2, Monoclonal|Infliximab abda|Infliximab dyyb|Infliximab-dyyb|MAb cA2|Inflectra|Remicade|Renflexis|cA2, Monoclonal Antibody|Infliximab|Infliximab-abda"
D000970,Bortezomib,Bortezomib,"LDP-341|LDP 341|Bortezomib|PS 341|LDP341|PS-341|PS341|Velcade|341, PS"
D000964,Capecitabine,Capecitabine,Xeloda|N(4)-pentyloxycarbonyl-5'-deoxy-5-fluorocytidine|Capecitabine
D011500,Linezolid,Linezolid,"PNU-100766|100766, U|N-((3-(3-fluoro-4-morpholinylphenyl)-2-oxo-5-oxazolidinyl)methyl)acetamide|Linezolid|Zyvox|U100766|U-100766|U 100766|PNU100766|Linezolide|PNU 100766"
D000924,Ezetimibe,Ezetimibe,"Zetia|SCH58235|Ezetimib|Ezetimibe|(1-(4-fluorophenyl)-(3R)-(3-(4-fluorophenyl)-(3S)-hydroxypropyl)-(4S)-(4-hydroxyphenyl)-2-azetidinone)|SCH 58235|SCH-58235|58235, SCH|Ezetrol"
D000092004,Dasatinib,Dasatinib,"BMS 354825|Sprycel|(18F)-N-(2-chloro-6-methylphenyl)-2-(6-(4-(2-hydroxyethyl)piperazin-1-yl)-2-methylpyrimidin-4-ylamino)thiazole-5-carboxamide|BMS-354825|BMS354825|354825, BMS|Dasatinib|N-(2-chloro-6-methylphenyl)-2-(6-(4-(2-hydroxyethyl)piperazin-1-yl)-2-methylpyrimidin-4-ylamino)thiazole-5-carboxamide"
D007155,Natalizumab,Natalizumab,Antegren|Tysabri|Natalizumab
D018927,Omalizumab,Omalizumab,Omalizumab|Xolair
D050071,Denosumab,Denosumab,Xgeva|Prolia|Denosumab|AMG 162
D000077264,Cinacalcet,Cinacalcet,"Cinacalcet|Alpha-methyl-N-(3-(3-(trifluoromethyl)phenyl)propyl)-1-naphthalenemethanamine, (alphaR)-hydrochloride|AMG 073|AMG073|KRN 1493|Sensipar|Cinacalcet Hydrochloride"
D000097789,Liraglutide,Liraglutide,NN 2211|Saxenda|Liraglutide|Victoza|NN-2211|NN2211
D017320,Darunavir,Darunavir,"UIC94017|Prezista|UIC-94017|Darunavir|TMC 114|UIC 94017|TMC-114|Ethanolate, Darunavir|Darunavir Ethanolate|114, TMC|TMC114"
D000998,Palivizumab,Palivizumab,MEDI 493|MEDI-493|Monoclonal Antibody MEDI493|Synagis|Monoclonal Antibody MEDI 493|Monoclonal Antibody MEDI-493|Palivizumab|MEDI493
D026941,Ranolazine,Ranolazine,"N-(2,6-dimethylphenyl)-4-(2-hydroxy-3-(2-methoxyphenoxy)propyl)-1-piperazineacetamide|RS 43285-193|RS 43285|RS43285|RS 43285193|RS 43285 193|43285, RS|Ranexa|Ranolazine Dihydrochloride|Renolazine|Ranolazine|RS-43285|Ranolazine HCl|Dihydrochloride, Ranolazine|Hydrochloride, Ranolazine|Ranolazine Hydrochloride|HCl, Ranolazine"
D006074,Febuxostat,Febuxostat,"TEI6720|TEI 6720|Uloric|Febuxostat|2-(3-cyano-4-isobutoxyphenyl)-4-methyl-5-thiazolecarboxylic acid|6720, TEI|TEI-6720"
D000998,Sofosbuvir,Sofosbuvir,"PSI-7977|GS-7977|Sofosbuvir|7977, PSI|Sovaldi|PSI 7977|GS 7977|PSI7977|GS7977|2-((5-(2,4-dioxo-3,4-dihydro-2H-pyrimidin-1-yl)-4-fluoro-3-hydroxy-4-methyltetrahydrofuran-2-ylmethoxy)phenoxyphosphorylamino)propionic acid isopropyl ester"
D054873,Linagliptin,Linagliptin,"Tradjenta|BI 1356|1356, BI|Linagliptin|BI-1356|1H-purine-2,6-dione, 8-((3r)-3-amino-1-piperidinyl)-7-(2-butynyl)-3,7-dihydro-3-methyl-1-((4-methyl-2-quinazolinyl)methyl)-|(R)-8-(3-amino-piperidin-1-yl)-7-but-2-ynyl-3-methyl-1-(4-methyl-quinazolin-2-ylmethyl)-3,7-dihydro-purine-2,6-dione|Trajenta|BI1356"
D065692,Cobicistat,Cobicistat,"GS-9350|9350, GS|Tybost|GS 9350|Cobicistat|GS9350"
D003879,Ustekinumab,Ustekinumab,Ustekinumab|CNTO-1275|CNTO 1275|Stelara
D065427,Rivaroxaban,Rivaroxaban,"BAY 59 7939|BAY 597939|5-chloro-N-(((5S)-2-oxo-3-(4-(3-oxomorpholin-4-yl)phenyl)-1,3-oxazolidin-5-yl)methyl)thiophene-2-carboxamide|Rivaroxaban|BAY 59-7939|Xarelto"
D000959,Travoprost,Travoprost,"Z, Travatan|Travatan Z|Travatan|AL6221|(((1R)-(1alpha(Z),2beta(1E,3R*),3alpha,5alpha))-7-(3,5-dihydroxy-2-(3-hydroxy-4-(3-trifluoromethyl)phenoxy)-1-butenyl)cyclopentyl)-5-heptenoic acid, 1-methylethyl ester|AL 6221|AL-6221|Travoprost"
D020533,Ranibizumab,Ranibizumab,"V2, RhuFab|Ranibizumab|RhuFab V2|Lucentis"
D006993,Eszopiclone,Eszopiclone,Lunesta|Estorra|Eszopiclone
D014151,Pregabalin,Pregabalin,"Lyrica|(R-)-3-isobutyl GABA|3 isobutyl GABA|(S+)-3-isobutyl GABA|3-isobutyl GABA|(S)-3-(aminomethyl)-5-methylhexanoic acid|1008, CI|3-(aminomethyl)-5-methylhexanoic acid|CI1008|CI-1008|GABA, 3-isobutyl|CI 1008|Pregabalin"
D006401,Filgrastim,Filgrastim,"Filgrastim|G-CSF Recombinant, Human Methionyl|R metHuG CSF|Filgrastim-sndz|R-metHuG-CSF|Granix|Zarxio|G CSF Recombinant, Human Methionyl|Tbo-Filgrastim|Recombinant-Methionyl Human Granulocyte Colony-Stimulating Factor|Recombinant Methionyl Human Granulocyte Colony Stimulating Factor|Tbo Filgrastim|Topneuter|Neupogen"
D000082082,Abatacept,Abatacept,"Immunoconjugate, CTLA4-Ig|BMS-224818|Nulojix|Belatacept|BMS 188667|CTLA4-Ig Immunoconjugate|CTLA4-Ig|Orencia|CTLA-4-Ig|BMS224818|Abatacept|LEA29Y|BMS 224818|CTLA4-Fc|Cytotoxic T Lymphocyte Associated Antigen 4 Immunoglobulin|CTLA4 Ig Immunoconjugate|BMS-188667|BMS188667|Cytotoxic T Lymphocyte-Associated Antigen 4-Immunoglobulin"
D002614,Sevelamer,Sevelamer,"Sevelamer Carbonate|GT335 012|Sevelamer Hydrochloride|Carbonate, Sevelamer|Hydrochloride, Sevelamer|GT335-012|RenaGel|GT335012|Sevelamer"
D000991,Dabigatran,Dabigatran,"Dabigatran Etexilate|BIBR 1048|Dabigatran|Dabigatran Etexilate Mesylate|Mesylate, Dabigatran Etexilate|Etexilate, Dabigatran|Etexilate Mesylate, Dabigatran|Pradaxa|N-((2-(((4-(aminoiminomethyl)phenyl)amino)methyl)-1-methyl-1H-benzimidazol-5-yl)carbonyl)-N-2-pyridinyl-beta-alanine"
D011480,Simeprevir,Simeprevir,"Simeprevir|435, TMC|TMC 435|TMC435350|TMC 435350|TMC-435350|Olysio|N-(17-(2-(4-isopropylthiazole-2-yl)-7-methoxy-8-methylquinolin-4-yloxy)-13-methyl-2,14-dioxo-3,13-diazatricyclo(13.3.0.04,6)octadec-7-ene-4-carbonyl)(cyclopropyl)sulfonamide|TMC-435|TMC435|435350, TMC"
D000074322,Alemtuzumab,Alemtuzumab,"Monoclonal Antibody Campath 1H|Campath-1H, Monoclonal Antibody|Campath-1-G|Campath 1 G|Campath 1G|Alemtuzumab|MabCambath|Campath-1G|Monoclonal Antibody Campath-1H|Campath|Campath 1H|Campath1H|Campath 1M|Campath-1M|Campath-1H|Lemtrada|Antibody Campath-1H, Monoclonal|Campath1G"
D000082082,Ipilimumab,Ipilimumab,"Ipilimumab|MDX010|MDX-CTLA-4|Yervoy|Anti-CTLA-4 MAb Ipilimumab|MDX 010|Ipilimumab, Anti-CTLA-4 MAb|Anti CTLA 4 MAb Ipilimumab|MDX-010|MDX CTLA 4"
D000077122,Sugammadex,Sugammadex,Bridion|Sugammadex|Org 25969|Sugammadex Sodium|6-Perdeoxy-6-per(2-carboxyethyl)thio-gamma-cyclodextrin sodium salt
D003473,Rocuronium,Rocuronium,"Pyrrolidinium, 1-((2beta,3alpha,5alpha,16beta,17beta)-17-(acetyloxy)-3-hydroxy-2-(4-morpholinyl)androstan-16-yl)-1-(2-propenyl)-, bromide|ORG 9426|1-(17-(Acetoyl)-3-hydroxy-2-(4-morpholinyl)androstan-16-yl)-1-(2-propenyl)pyrrolidinium|Esmeron|Zemuron|ORG-9426|ORG9426|Rocuronium|Androstane-3,17-diol, 2-(4-morpholinyl)-16-(1-(2-propen-1-yl)-1-pyrrolidiniumyl)-, 17-acetate, (2beta,3alpha,5alpha,16beta,17beta)-|Esmerone|Rocuronium Bromide"
D050257,Docetaxel,Docetaxel,Taxotere|RP 56976|N Debenzoyl N tert butoxycarbonyl 10 deacetyltaxol|Docetaxel Anhydrous|Docetaxel Trihydrate|Docetaxol|Docetaxel|Docetaxel Hydrate|N-Debenzoyl-N-tert-butoxycarbonyl-10-deacetyltaxol|RP-56976|NSC 628503|Taxoltere Metro|RP56976
D058921,Clopidogrel,Clopidogrel,"SC 25989C|Iscover|Clopidogrel Mepha|SC 25990C|Clopidogrel Sandoz|Plavix|PCR-4099|Clopidogrel, (+)(S)-isomer|SR 25989|Clopidogrel Napadisilate|Clopidogrel-Mepha|Clopidogrel Besylate|Clopidogrel|Clopidogrel Hydrochloride|Clopidogrel Besilate|PCR 4099|Clopidogrel Bisulfate"
D000900,Sulfanilamide,Sulfanilamide,Sulfanilamide Sodium|Sulfanilamide Strontium Salt|Sulfanilamide Hydrochloride|Sulfanilamide Cadmium Salt|Sulfanilamide Silver Salt|4-aminobenzenesulfonamide|Sulfanilamide Sodium Salt|Sulfanilamide|Sulfanilamide Lithium Salt|Sulfanilamide Barium Salt|Sulfanilamide Zinc Salt|Sulfanilamide Magnesium Salt|Sulfanilamide Monohydrate|Sulphanilamide|Azol Polvo|4 aminobenzenesulfonamide
D059004,Irinotecan,Irinotecan,Irinotecan Hydrochloride|CPT-11|SN 38 11|SN3811|Camptosar|Irinotecan|SN-38-11|7 Ethyl 10 hydroxycamptothecin|NK012 Compound|CPT11|CPT 11|7-Ethyl-10-hydroxycamptothecin|Camptothecin 11|SN 38|Camptothecin-11|Irrinotecan|SN-38
D018685,Sevoflurane,Sevoflurane,"Sevoflurane|Fluoromethyl-2,2,2-trifluoro-1-(trifluoromethyl)ethyl Ether|Ultane|BAX 3084|Sevorane|Fluoromethyl Hexafluoroisopropyl Ether"
D017367,Olanzapine,Olanzapine,"Zyprexa|Olanzapine Pamoate|LY 170052|Zolafren|LY170052|LY 170053|2-Methyl-4-(4-methyl-1-piperazinyl)-10H-thieno(2,3-b)(1,5)benzodiazepine|LY-170052|Olanzapine"
D007004,Rosiglitazone,Rosiglitazone,"BRL49653|BRL 49653|Rosiglitazone Maleate|Avandia|Rosiglitazone|5-((4-(2-Methyl-2-(pyridinylamino)ethoxy)phenyl)methyl)-2,4-thiazolidinedione-2-butenedioate|BRL-49653"
D000092004,Gefitinib,Gefitinib,Gefitinib|Iressa|ZD1839|N-(3-Chloro-4-fluorophenyl)-7-methoxy-6-(3-(4-morpholinyl)propoxy)-4-quinazolinamide|ZD 1839
D047428,Sorafenib,Sorafenib,BAY 5459085|Sorafenib|BAY-545-9085|BAY-673472|Sorafenib N Oxide|BAY 439006|Nexavar|BAY5459085|BAY 545 9085|BAY 673472|BAY 43 9006|BAY 43-9006|Sorafenib N-Oxide|Sorafenib Tosylate|4-(4-(3-(4-Chloro-3-trifluoromethylphenyl)ureido)phenoxy)pyridine-2-carboxylic acid methyamide-4-methylbenzenesulfonate|BAY 545-9085
D010975,Resveratrol,Resveratrol,"3,5,4'-Trihydroxystilbene|SRT 501|SRT-501|Resveratrol 3 sulfate|Resveratrol, (Z)-|3,4',5-Stilbenetriol|cis Resveratrol|trans-Resveratrol|Resveratrol|trans Resveratrol|cis-Resveratrol|trans-Resveratrol-3-O-sulfate|trans Resveratrol 3 O sulfate|Resveratrol-3-sulfate|3,4',5-Trihydroxystilbene|SRT501"
D047428,Wortmannin,Wortmannin,MS54|Wortmannin|MS-54|MS 54
D000077194,Chlorophyll A,Chlorophyll A,Chlorophyll A2|Chlorophyll A
D018906,Temozolomide,Temozolomide,"B 39831|NSC-362856|TMZA-HE|Temodal|CCRG 81045|8-Carbamoyl-3-methylimidazo(5,1-d)-1,2,3,5-tetrazin-4(3H)-one|Methazolastone|CCRG-81045|B39831|M|Temozolomide Hexyl Ester|NSC 362856|Temodar|TMZ-Bioshuttle|&|NSC362856|TMZ Bioshuttle|B-39831|CCRG81045|Temozolomide"
D007004,Pioglitazone,Pioglitazone,"U-72107A|U 72107A|Actos|AD-4833|Pioglitazone|U72107A|5-(4-(2-(5-Ethyl-2-pyridyl)ethoxy)benzyl)-2,4-thiazolidinedione|Pioglitazone Hydrochloride|U72,107A|AD 4833|AD4833"
D000701,Remifentanil,Remifentanil,GI87084B|Remifentanil Hydrochloride|Remifentanil Monohydrochloride|GI-87084B|GI 87084B|3-(4-Methoxycarbonyl-4-((1-oxopropyl)phenylamino)-1-piperidine)propanoic Acid Methyl Ester|Ultiva|Remifentanil
D004791,Decitabine,Decitabine,"5-Aza-2'-deoxycytidine|2' Deoxy 5 azacytidine|5-Azadeoxycytidine|NSC 127716|Decitabine|NSC127716|5 Deoxyazacytidine|Dacogen|5-Deoxyazacytidine|Mesylate, Decitabine|5-AzadC|5 Aza 2' deoxycytidine|Decitabine Mesylate|5AzadC|AzadC Compound|5 Azadeoxycytidine|Compound, AzadC|2'-Deoxy-5-azacytidine|NSC-127716"
D047428,Sunitinib,Sunitinib,"Sunitinib Malate|5-(5-Fluoro-2-oxo-1,2-dihydroindolylidenemethyl)-2,4-dimethyl-1H-pyrrole-3-carboxylic acid (2-diethylaminoethyl)amide|SU 011248|SU-011248|SU 11248|Sutent|SU-11248|Sunitinib|SU011248|SU11248"
D000779,Ropivacaine,Ropivacaine,"LEA 103|Ropivacaine Hydrochloride|Naropin|LEA103|AL-381|Ropivacaine|AL381|AL 381|1-Propyl-2',6'-pipecoloxylidide|Naropeine|Ropivacaine Monohydrochloride, (S)-isomer|1 Propyl 2',6' pipecoloxylidide|LEA-103|Ropivacaine Monohydrochloride"
D026941,Lamotrigine,Lamotrigine,"BW-430C|Lamictal|Crisomet|Labileno|3,5-Diamino-6-(2,3-dichlorophenyl)-as-triazine|3,5-Diamino-6-(2,3-dichlorophenyl)-1,2,4-triazine|BW430C|Lamotrigine|BW 430C|Lamiktal"
D043925,Becaplermin,Becaplermin,"Platelet Derived Growth Factor BB|Platelet-Derived Growth Factor BB, Recombinant|rPDGF-BB|Becaplermin|Recombinant Platelet Derived Growth Factor BB|Recombinant Platelet-Derived Growth Factor BB|Platelet-Derived Growth Factor BB|Regranex|PDGF-BB|rhPDGF-BB|Platelet Derived Growth Factor BB, Recombinant"
D050257,Vinorelbine,Vinorelbine,Vinorelbine|Navelbine|KW-2307|5' Nor anhydrovinblastine|KW2307|5'-Nor-anhydrovinblastine|KW 2307|Vinorelbine Tartrate
D007004,Topiramate,Topiramate,"Epitomax|McN-4853|Topiramate|2,3-4,5-bis-O-(1-methylethylidene)-beta-D-fructopyranose sulfamate|McN4853|McN 4853|Topamax|USL255"
D052246,Meloxicam,Meloxicam,Reumoxicam|Movalis|Mobicox|Mobec|Miloxicam|Mobic|Meloxicam|Parocin|Uticox|Masflex|Movicox
D058668,Carvedilol,Carvedilol,"Carvedilol, (S)-isomer|BM-14190|BM 14190|Carvedilol, 14C labeled|Carvedilol Hydrochloride|Dilatrend|Carvedilol, (-)-isomer|Carvedilol, 14C-labeled|Coropres|Carvedilol, (+)-isomer|Carvedilol, (R)-isomer|Carvedilol, (-)|Carvedilol|14C-labeled Carvedilol|Carvedilol, (+)|Kredex|Querto|Carvedilol, (+-)-isomer|Eucardic|BM14190|Coreg"
D018697,Donepezil,Donepezil,"Donepezilium Oxalate Trihydrate|Aricept|Donepezil|Donepezil Hydrochloride|1-Benzyl-4-((5,6-dime|thoxy-1-indanon)-2-yl)methylpiperidine hydrochloride|Eranz|E 2020|E2020|E-2020"
D059005,Moxifloxacin,Moxifloxacin,"Moxifloxacin Hydrochloride|Octegra|BAY 128039|BAY-128039|Izilox|Avelox|BAY 12 8039|Proflox|Avalox|BAY 12-8039|BAY128039|BAY-12-8039|Actira|Moxifloxacin|1-Cyclopropyl--7-(2,8-diazabicyclo(4.3.0)non-8-yl)-6-fluoro-8-methoxy-1,4-dihydro-4-oxo-3-quinolinecarboxylic acid"
D065171,Fulvestrant,Fulvestrant,"7-(9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl)estra-1,3,5(10)-triene-3,17-diol|ICI 182,780|ZM182780|ICI 182780|Fulvestrant|ICI-182780|ZM-182780|ICI182780|Faslodex|ZM 182780"
